,result,table,_start,_stop,_time,_measurement,antenna,epc,gate,reader,freq_count,rssi_count,rssi_max,rssi_min,rssi_spread,rssi_stdev,zone
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:38Z,read,1,EEA12222,Stellantis1,Stellantis1,9,59,-62,-70,8,3.191345690670045,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:40Z,read,1,EEA12222,Stellantis1,Stellantis1,9,46,-62,-75,13,3.653335449063178,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:42Z,read,1,EEA12222,Stellantis1,Stellantis1,9,27,-66,-77,11,2.8193470784417305,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:44Z,read,1,EEA12222,Stellantis1,Stellantis1,9,31,-64,-75,11,3.6305158257870653,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:46Z,read,1,EEA12222,Stellantis1,Stellantis1,8,25,-66,-77,11,3.2274861218395143,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:48Z,read,1,EEA12222,Stellantis1,Stellantis1,9,28,-64,-75,11,3.1116779528961,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:50Z,read,1,EEA12222,Stellantis1,Stellantis1,8,36,-66,-75,9,2.5423398796172054,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:52Z,read,1,EEA12222,Stellantis1,Stellantis1,9,52,-63,-69,6,1.95760111146624,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:54Z,read,1,EEA12222,Stellantis1,Stellantis1,9,41,-64,-74,10,2.709063378779444,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:56Z,read,1,EEA12222,Stellantis1,Stellantis1,9,25,-65,-81,16,3.6482872693909427,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:58Z,read,1,EEA12222,Stellantis1,Stellantis1,9,38,-65,-73,8,2.548672708426871,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:00Z,read,1,EEA12222,Stellantis1,Stellantis1,9,45,-64,-72,8,1.5608855295516209,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:02Z,read,1,EEA12222,Stellantis1,Stellantis1,9,47,-64,-72,8,2.0942191698924164,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:04Z,read,1,EEA12222,Stellantis1,Stellantis1,9,31,-65,-75,10,2.797464289604588,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:06Z,read,1,EEA12222,Stellantis1,Stellantis1,9,29,-66,-75,9,2.704220383358826,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:08Z,read,1,EEA12222,Stellantis1,Stellantis1,8,29,-62,-77,15,3.8394503917025427,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:10Z,read,1,EEA12222,Stellantis1,Stellantis1,9,14,-67,-75,8,1.9903613896824024,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:12Z,read,1,EEA12222,Stellantis1,Stellantis1,5,33,-66,-73,7,1.7161223026275714,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:14Z,read,1,EEA12222,Stellantis1,Stellantis1,9,42,-60,-75,15,3.368915774538587,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:16Z,read,1,EEA12222,Stellantis1,Stellantis1,9,55,-60,-74,14,4.330224214846354,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:18Z,read,1,EEA12222,Stellantis1,Stellantis1,9,42,-61,-73,12,3.824928927550551,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:20Z,read,1,EEA12222,Stellantis1,Stellantis1,9,55,-61,-71,10,3.8823610435825358,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:22Z,read,1,EEA12222,Stellantis1,Stellantis1,9,25,-61,-71,10,3.3975481355432398,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:04Z,read,1,EEA12222,Stellantis1,Stellantis1,9,25,-68,-72,4,1.0295630140987015,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:06Z,read,1,EEA12222,Stellantis1,Stellantis1,5,25,-66,-76,10,2.828427124746188,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:08Z,read,1,EEA12222,Stellantis1,Stellantis1,9,2,-69,-71,2,1.4142135623730951,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:10Z,read,1,EEA12222,Stellantis1,Stellantis1,2,5,-68,-75,7,2.5884358211089555,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:12Z,read,1,EEA12222,Stellantis1,Stellantis1,5,10,-67,-75,8,3.034981237357345,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:14Z,read,1,EEA12222,Stellantis1,Stellantis1,9,10,-67,-75,8,2.716206504995117,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:16Z,read,1,EEA12222,Stellantis1,Stellantis1,8,7,-68,-73,5,1.8644544714716071,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:24Z,read,1,EEA12222,Stellantis1,Stellantis1,9,41,-66,-78,12,2.584192094347438,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:26Z,read,1,EEA12222,Stellantis1,Stellantis1,9,4,-74,-77,3,1.5000000000000004,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:28Z,read,1,EEA12222,Stellantis1,Stellantis1,4,2,-73,-73,0,0,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:30Z,read,1,EEA12222,Stellantis1,Stellantis1,2,13,-73,-76,3,0.8987170342729184,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:32Z,read,1,EEA12222,Stellantis1,Stellantis1,5,1,-74,-74,0,,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:34Z,read,1,EEA12222,Stellantis1,Stellantis1,1,8,-74,-76,2,0.834522960396282,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:36Z,read,1,EEA12222,Stellantis1,Stellantis1,4,8,-73,-77,4,1.164964745021435,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:38Z,read,1,EEA12222,Stellantis1,Stellantis1,3,4,-74,-77,3,1.2583057392117911,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:40Z,read,1,EEA12222,Stellantis1,Stellantis1,2,6,-74,-79,5,1.96638416050035,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:42Z,read,1,EEA12222,Stellantis1,Stellantis1,2,8,-73,-76,3,1.3024701806293184,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:44Z,read,1,EEA12222,Stellantis1,Stellantis1,4,5,-74,-77,3,1.224744871391589,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:02Z,read,1,EEA12222,Stellantis1,Stellantis1,,16,-66,-68,2,0.36514837167011516,near
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:32Z,read,1,EEA12222,Stellantis1,Stellantis1,,4,-63,-68,5,2.5,med
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:02Z,read,1,EEA12222,Stellantis1,Stellantis1,,14,-67,-74,7,2.694112424944764,far
,,1,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:22Z,read,1,EEA12222,Stellantis1,Stellantis1,,14,-67,-75,8,2.243427518991208,far
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:10Z,read,1,EEA14444,Stellantis1,Stellantis1,1,3,-66,-69,3,1.5275252316519452,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:16Z,read,1,EEA14444,Stellantis1,Stellantis1,1,7,-65,-69,4,1.5735915849388837,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:18Z,read,1,EEA14444,Stellantis1,Stellantis1,6,4,-70,-73,3,1.2909944487358056,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:20Z,read,1,EEA14444,Stellantis1,Stellantis1,4,4,-72,-76,4,1.892969448600092,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:22Z,read,1,EEA14444,Stellantis1,Stellantis1,2,2,-69,-71,2,1.4142135623730951,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:24Z,read,1,EEA14444,Stellantis1,Stellantis1,2,7,-69,-73,4,1.7728105208558362,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:32Z,read,1,EEA14444,Stellantis1,Stellantis1,3,8,-69,-73,4,1.4142135623730963,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:38Z,read,1,EEA14444,Stellantis1,Stellantis1,3,4,-72,-78,6,2.753785273643049,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:40Z,read,1,EEA14444,Stellantis1,Stellantis1,3,2,-73,-75,2,1.4142135623730951,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:44Z,read,1,EEA14444,Stellantis1,Stellantis1,4,2,-71,-72,1,0.7071067811865476,med
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:46Z,read,1,EEA14444,Stellantis1,Stellantis1,2,4,-71,-77,6,2.7080128015453213,med
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:48Z,read,1,EEA14444,Stellantis1,Stellantis1,4,5,-69,-70,1,0.5477225575051667,med
