,result,table,_start,_stop,_time,_measurement,antenna,epc,gate,reader,freq_count,rssi_count,rssi_max,rssi_min,rssi_spread,rssi_stdev,zone
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:44Z,read,1,EEA10001,Stellantis1,Stellantis1,1,2,-77,-82,5,3.5355339059327378,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:46Z,read,1,EEA10001,Stellantis1,Stellantis1,1,1,-75,-75,0,,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:52Z,read,1,EEA10001,Stellantis1,Stellantis1,4,5,-72,-76,4,1.5811388300841898,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:54Z,read,1,EEA10001,Stellantis1,Stellantis1,5,6,-75,-79,4,1.632993161855452,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:56Z,read,1,EEA10001,Stellantis1,Stellantis1,5,15,-74,-80,6,1.8516401995451015,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:58Z,read,1,EEA10001,Stellantis1,Stellantis1,5,3,-74,-77,3,1.5275252316519485,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:00Z,read,1,EEA10001,Stellantis1,Stellantis1,3,2,-77,-79,2,1.4142135623730951,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:02Z,read,1,EEA10001,Stellantis1,Stellantis1,2,9,-71,-82,11,3.643868518179243,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:04Z,read,1,EEA10001,Stellantis1,Stellantis1,5,8,-68,-79,11,3.2950178841916564,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:06Z,read,1,EEA10001,Stellantis1,Stellantis1,7,5,-71,-82,11,4.266145801540309,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:08Z,read,1,EEA10001,Stellantis1,Stellantis1,5,4,-72,-76,4,2,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:10Z,read,1,EEA10001,Stellantis1,Stellantis1,4,3,-75,-78,3,1.5275252316519485,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:12Z,read,1,EEA10001,Stellantis1,Stellantis1,3,10,-72,-80,8,2.558211180579985,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:14Z,read,1,EEA10001,Stellantis1,Stellantis1,5,4,-74,-79,5,2.1602468994692883,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:16Z,read,1,EEA10001,Stellantis1,Stellantis1,4,10,-68,-74,6,2.1186998109427617,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:18Z,read,1,EEA10001,Stellantis1,Stellantis1,8,6,-73,-77,4,1.5055453054181596,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:20Z,read,1,EEA10001,Stellantis1,Stellantis1,6,7,-73,-79,6,2.544836041121407,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:22Z,read,1,EEA10001,Stellantis1,Stellantis1,4,7,-72,-80,8,2.8199966227605566,far
