,result,table,_start,_stop,_time,_measurement,antenna,epc,gate,reader,freq_count,rssi_count,rssi_max,rssi_min,rssi_spread,rssi_stdev,zone
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:25:32Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-72,-72,0,,med
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:25:40Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-80,-80,0,,med
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:25:46Z,read,1,EEA14444,Stellantis1,Stellantis1,,3,-71,-78,7,3.7859388972001837,med
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:27:14Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-75,-75,0,,far
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:27:32Z,read,1,EEA14444,Stellantis1,Stellantis1,,8,-73,-77,4,1.1952286093343945,far
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:27:36Z,read,1,EEA14444,Stellantis1,Stellantis1,,5,-72,-77,5,1.9235384061671346,far
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:27:46Z,read,1,EEA14444,Stellantis1,Stellantis1,,4,-71,-75,4,1.707825127659933,far
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:27:50Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-77,-77,0,,far
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:28:00Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-78,-78,0,,far
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:28:24Z,read,1,EEA14444,Stellantis1,Stellantis1,,2,-79,-81,2,1.4142135623730951,far
,,2,2025-01-10T01:31:40.0940363Z,2025-01-10T13:31:40.0940363Z,2025-01-10T13:28:30Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-81,-81,0,,far

